update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
36,73728,3051.643723033691,22,-0.75,0.4330127018922193,-1.0,0.0,580.0625,402.50100446303236,10.0,1024.0,1.002006508409977,-0.09850964788347483,-0.015389589476399124,0.002817876033077482,0.01959871779809424,-0.75,0.4330127018922193,-1.0,0.0
37,75776,3225.0528034144522,23,-0.5625,0.49607837082461076,-1.0,0.0,669.9375,403.1067583082055,44.0,1024.0,1.0212720185518265,-0.08037450164556503,-0.016388403833843768,0.00013681213204108644,0.01079760441192738,-0.5625,0.49607837082461076,-1.0,0.0
38,77824,3256.221303430961,23,-0.5625,0.49607837082461076,-1.0,0.0,669.9375,403.1067583082055,44.0,1024.0,1.0380918234586716,-0.06940449681133032,-0.012038575718179345,2.774313225017977e-05,0.00620466513005284,-0.5625,0.49607837082461076,-1.0,0.0
39,79872,2973.028161955471,24,-0.5,0.5,-1.0,0.0,707.0,406.6795421459014,44.0,1024.0,1.0495992451906204,-0.058834804221987724,-0.011134821106679738,3.08854553168203e-05,0.005363746958185421,-0.5,0.5,-1.0,0.0
40,81920,3442.5008183515947,24,-0.375,0.4841229182759271,-1.0,0.0,751.875,392.2457576252419,7.0,1024.0,1.0424505919218063,-0.063397784717381,0.002756063418928534,0.00871953519526869,0.0177603799892181,-0.375,0.4841229182759271,-1.0,0.0
41,83968,3188.4801791204554,25,-0.375,0.4841229182759271,-1.0,0.0,719.375,418.8964482721237,2.0,1024.0,1.0229393988847733,-0.0707986019551754,-0.0017995035886997357,0.006849198660347611,0.02298872170381077,-0.375,0.4841229182759271,-1.0,0.0
42,86016,3287.123672942863,26,-0.4375,0.49607837082461076,-1.0,0.0,657.5625,441.73153169515757,2.0,1024.0,1.0349564254283905,-0.06692065019160509,-0.004311772601795383,0.00352211989229545,0.015308012537233153,-0.4375,0.49607837082461076,-1.0,0.0
43,88064,3198.635111524856,26,-0.5625,0.49607837082461076,-1.0,0.0,646.3125,423.3554533057889,2.0,1024.0,1.0082579925656319,-0.087205670773983,0.014144329848932102,0.013592961360700428,0.024888888256749085,-0.5625,0.49607837082461076,-1.0,0.0
44,90112,3174.8054509496214,27,-0.5625,0.49607837082461076,-1.0,0.0,699.0625,406.22691761348113,2.0,1024.0,1.0351036339998245,-0.07296678982675076,-0.008123719657305628,0.0036148430954199284,0.015407430592077737,-0.5625,0.49607837082461076,-1.0,0.0
45,92160,3431.4539256890826,28,-0.625,0.4841229182759271,-1.0,0.0,698.8125,364.8777567127791,35.0,1024.0,1.034009337425232,-0.0873710885643959,0.004109163040993735,0.009549122769385576,0.02428770309019876,-0.625,0.4841229182759271,-1.0,0.0
46,94208,3421.3509826999402,28,-0.625,0.4841229182759271,-1.0,0.0,698.8125,364.8777567127791,35.0,1024.0,1.0377277582883835,-0.06869677174836397,-0.013989808852784336,4.738684219773859e-05,0.009149381331965065,-0.625,0.4841229182759271,-1.0,0.0
47,96256,3290.9256314104578,29,-0.8125,0.3903123748998999,-1.0,0.0,589.5,337.56980759540687,45.0,1024.0,1.0166472792625427,-0.09668251033872366,0.015697356313467026,0.014839135808870196,0.03268659625045949,-0.8125,0.3903123748998999,-1.0,0.0
48,98304,3322.5088312106245,29,-0.6875,0.46351240544347894,-1.0,0.0,663.4375,331.34460323619277,114.0,1024.0,1.0307589918375015,-0.07103375438600779,-0.015210921061225235,0.0005679599016730208,0.017854877437421427,-0.6875,0.46351240544347894,-1.0,0.0
49,100352,3215.5961689567202,30,-0.75,0.4330127018922193,-1.0,0.0,626.9375,332.98863883584676,114.0,1024.0,1.0188863724470139,-0.07110987976193428,0.0013520581669581588,0.007124031224520877,0.018971937084744563,-0.75,0.4330127018922193,-1.0,0.0
41,83968,4026.347508778114,0,-0.0625,0.24206145913796356,-1.0,0.0,1.6875,6.535659396725016,0.0,27.0,1.012316644191742,-0.07010899856686592,-0.009049507905729115,0.0035039282047364395,0.01683836964387886,-0.0625,0.24206145913796356,-1.0,0.0
42,86016,4043.0166084998127,1,-0.125,0.33071891388307384,-1.0,0.0,15.5625,53.699358410971726,0.0,222.0,1.0292505472898483,-0.056726539973169565,-0.0022736075043212622,0.003724644411704503,0.011745156544521844,-0.125,0.33071891388307384,-1.0,0.0
43,88064,4024.7270014852716,1,-0.125,0.33071891388307384,-1.0,0.0,15.5625,53.699358410971726,0.0,222.0,1.0550293773412704,-0.04570234986022115,-0.007714263861998916,3.2735952345319674e-05,0.005532929916493391,-0.125,0.33071891388307384,-1.0,0.0
44,90112,3969.69633301708,2,-0.875,0.33071891388307384,-1.0,0.0,216.0,210.99911137253636,0.0,508.0,1.0361960381269455,-0.10948973335325718,0.05184705462306738,0.030391882173717022,0.05148298700926487,-0.875,0.33071891388307384,-1.0,0.0
45,92160,3777.568806806888,2,-1.0,0.0,-1.0,-1.0,205.76470588235293,251.67381536933982,2.0,628.0,1.0174684822559357,-0.16988201811909676,0.0667205024510622,0.0355554090347141,0.06594295526626322,-1.0,0.0,-1.0,-1.0
46,94208,4315.398550437044,3,-1.0,0.0,-1.0,-1.0,180.625,231.39357029744798,3.0,692.0,0.9959843680262566,-0.16611037403345108,0.009397402027389035,0.020164194284006953,0.047914519049000834,-1.0,0.0,-1.0,-1.0
47,96256,4153.766243211394,3,-1.0,0.0,-1.0,-1.0,146.375,207.69384770618507,3.0,692.0,0.9959908500313759,-0.13793783076107502,-0.019223188399337232,0.0040625668480060995,0.024475636997161886,-1.0,0.0,-1.0,-1.0
48,98304,4108.599182769963,4,-1.0,0.0,-1.0,-1.0,230.375,277.5603256501188,9.0,997.0,1.00568787753582,-0.14877731166779995,0.005158405634574592,0.013744896976277232,0.036254333542350414,-1.0,0.0,-1.0,-1.0
49,100352,4168.092640082217,4,-0.9375,0.24206145913796356,-1.0,0.0,302.3125,329.32596290567494,9.0,1024.0,1.0107294023036957,-0.13978601433336735,-0.010498476680368185,0.007779199804645032,0.0254866388253095,-0.9375,0.24206145913796356,-1.0,0.0
